image_id,healthy,multiple_diseases,rust,scab
Test_49,0.0003281746758148074,0.0004463437362574041,0.9989663362503052,0.0002590901276562363
Test_50,2.6852616429096088e-05,0.00561517896130681,0.9943428039550781,1.5180644368228968e-05
Test_51,7.728978062004899e-07,3.505553104332648e-05,0.9999639987945557,1.3048386904301879e-07
Test_52,1.9406848878134042e-05,0.0008653629920445383,0.9991111159324646,4.036574864585418e-06
Test_53,4.171867203695001e-06,1.3259848856250755e-05,0.9999819993972778,6.193326953507494e-07
Test_54,0.000359270372428,0.9804182052612305,0.019012030214071274,0.0002104636369040236
Test_55,1.6034895452321507e-05,0.00023537212109658867,1.971528399735689e-05,0.9997288584709167
Test_56,0.0001484311796957627,0.08830196410417557,0.000131884531583637,0.9114177823066711
Test_57,0.05262662097811699,0.7147488594055176,0.06930121034383774,0.1633232980966568
Test_58,2.3243657665261708e-08,5.835761476191692e-05,2.742148730305871e-08,0.9999415874481201
Test_59,0.0031924291979521513,0.04540236294269562,0.9432907104492188,0.008114480413496494
Test_60,1.2519726624304894e-06,0.0011121066054329276,1.8825916470177617e-07,0.9988864064216614
Test_61,0.9977899789810181,0.0005545701715163887,0.0009911790257319808,0.0006642788066528738
Test_62,0.21330124139785767,0.5739818811416626,0.1641964316368103,0.048520468175411224
Test_63,0.004925974179059267,0.021736543625593185,0.00011292423005215824,0.9732245802879333
Test_64,0.9770700931549072,7.507904956582934e-05,0.01779782399535179,0.005056906491518021
Test_65,3.6971843655919656e-05,0.002963196486234665,0.9969973564147949,2.462382326484658e-06
Test_66,0.9971379041671753,0.00011510527110658586,0.002675783820450306,7.116632332326844e-05
Test_67,0.00024007351021282375,0.0005892963381484151,0.99915611743927,1.4556188943970483e-05
Test_68,6.231904990272596e-05,0.10245823115110397,2.4123461116687395e-05,0.8974552750587463
Test_69,0.00023281834728550166,0.0001140115418820642,0.9996457099914551,7.4825697993219364e-06
Test_70,0.00018881908908952028,0.02459755912423134,0.00652826763689518,0.9686853885650635
Test_71,0.18690234422683716,0.0019006318179890513,0.8105489015579224,0.0006481403834186494
Test_72,0.015414484776556492,0.007920891046524048,0.0031604510731995106,0.9735042452812195
Test_73,0.9968600273132324,0.0001830918190535158,0.0024591933470219374,0.0004977317294105887
Test_74,0.9470276236534119,0.041988078504800797,0.00032306372304446995,0.010661221109330654
Test_75,0.05356498435139656,0.009278060868382454,0.535876452922821,0.4012804329395294
Test_76,0.9668331742286682,0.0010456156451255083,0.006946300156414509,0.02517496421933174
Test_77,0.00011403856478864327,6.787593883927912e-05,0.9998015761375427,1.657602479099296e-05
Test_78,2.2876045591146976e-07,0.005525031127035618,3.7759915016977175e-07,0.9944743514060974
Test_79,0.005095853935927153,0.007882063277065754,7.977164932526648e-05,0.9869422912597656
Test_80,0.00011335573071846738,0.95470130443573,0.028363782912492752,0.016821620985865593
Test_81,2.2952278300181206e-07,0.002772288164123893,0.9972242116928101,3.3633980365266325e-06
Test_82,0.0048307329416275024,0.329204797744751,0.5292328000068665,0.13673166930675507
Test_83,2.088161818392109e-05,0.003011415945366025,0.9969411492347717,2.6449204597156495e-05
Test_84,6.775051133445231e-07,5.303903435560642e-06,2.356248387513915e-07,0.9999938011169434
Test_85,0.02232685498893261,0.15319061279296875,0.2786172926425934,0.5458652377128601
Test_86,2.775283246592153e-05,0.0005034193163737655,0.9994685053825378,3.77717896071772e-07
Test_87,0.5364956855773926,0.37302103638648987,0.02945800870656967,0.061025358736515045
Test_88,0.0025929196272045374,0.2494155764579773,0.004160095471888781,0.74383145570755
Test_89,0.7211939692497253,0.13686229288578033,0.013548319227993488,0.12839536368846893
Test_90,0.00014132774958852679,0.011392717249691486,0.9883445501327515,0.00012135691940784454
Test_91,0.9924088716506958,0.002364474581554532,0.0002436005452182144,0.0049831015057861805
Test_92,0.9992676377296448,2.9641728360729758e-06,0.0006112575647421181,0.00011815913603641093
Test_93,3.816997832473135e-06,0.0002940198464784771,0.9997017979621887,3.760041522582469e-07
Test_94,6.551889964612201e-05,0.0009115760331042111,1.694684942776803e-05,0.9990059733390808
Test_95,0.9852730631828308,7.286172331077978e-05,0.014543786644935608,0.00011027947766706347
Test_96,0.0012179488549008965,8.369499118998647e-05,4.983981853001751e-05,0.9986485838890076
Test_97,0.9971529245376587,0.001983819529414177,0.00012037643318763003,0.0007428022800013423
Test_98,0.0001622925919946283,0.02184162847697735,0.00010799115989357233,0.9778881072998047
Test_99,0.40224042534828186,0.1061059832572937,0.011366026476025581,0.4802875518798828
Test_100,5.696232463492379e-08,9.479332220507786e-06,2.4446500379582403e-11,0.9999904632568359
Test_101,0.962427020072937,0.00023122191487345845,0.001152382348664105,0.03618944436311722
Test_102,0.0013366108760237694,8.971847273642197e-05,6.3778265939617995e-06,0.9985672235488892
Test_103,6.331913027679548e-06,0.0010500989155843854,2.0269997094146674e-06,0.9989416003227234
Test_104,0.0003606367972679436,0.024407632648944855,0.0009126365184783936,0.9743191003799438
Test_105,0.0001313568645855412,0.0002637094003148377,7.328590436372906e-05,0.999531626701355
Test_106,0.9963567852973938,0.0016651744954288006,0.001312662148848176,0.000665309198666364
Test_107,7.1473274147138e-05,0.016626816242933273,0.9770469069480896,0.006254790350794792
Test_108,1.5102623365237378e-06,1.7038439636962721e-06,1.0065890592159121e-06,0.9999958276748657
Test_109,0.9385356307029724,0.02936580963432789,0.024922922253608704,0.007175683043897152
Test_110,0.9979798197746277,5.138271444593556e-05,0.00012766229338012636,0.0018411943456158042
Test_111,0.9904511570930481,0.002298292238265276,0.005321495700627565,0.0019291238859295845
Test_112,0.00011714787251548842,0.0003878263523802161,0.9994764924049377,1.8574168279883452e-05
Test_113,0.2771836221218109,0.6217785477638245,0.0515890046954155,0.04944891855120659
Test_114,0.004099989775568247,0.8655714988708496,0.12601430714130402,0.004314270336180925
Test_115,3.376416941591742e-07,1.6746648725529667e-06,0.9999978542327881,1.1863249937960063e-07
Test_116,0.0007959399954415858,0.05318045616149902,0.9453879594802856,0.0006356483791023493
Test_117,0.0015719904331490397,0.040206797420978546,0.9580305814743042,0.00019056125893257558
Test_118,3.4086792766174767e-06,4.134870323468931e-05,0.999954342842102,9.225399253409705e-07
Test_119,0.9981332421302795,0.001011744374409318,0.000569017487578094,0.00028603881946764886
Test_120,2.3603341105626896e-05,0.00028594263130798936,0.9996844530105591,6.057020073058084e-06
Test_121,0.00021219295740593225,0.0009595490409992635,0.9980125427246094,0.0008156710537150502
Test_122,0.00017095630755648017,0.0183322262018919,0.9813713431358337,0.0001254744129255414
Test_123,8.502140553900972e-05,0.009716377593576908,0.9901862144470215,1.2420467101037502e-05
Test_124,0.0033966253977268934,0.007146506104618311,2.564870737842284e-05,0.9894312620162964
Test_125,0.0020274294074624777,0.03899678960442543,0.00010008321260102093,0.9588757157325745
Test_126,0.999785840511322,5.075285298516974e-05,0.00013015784497838467,3.320780524518341e-05
Test_127,0.008762114681303501,0.0021364919375628233,3.407800249988213e-05,0.9890672564506531
Test_128,1.788137342373375e-05,0.006870829965919256,0.9926573634147644,0.00045394941116683185
Test_129,0.0003974594874307513,0.5536732077598572,0.4446560740470886,0.001273249159567058
Test_130,2.6611498924467014e-06,0.0027942147571593523,7.945093238959089e-05,0.997123658657074
Test_131,1.6845096979523078e-05,0.012910024262964725,1.3684626537724398e-05,0.987059473991394
Test_132,0.999313473701477,6.203129032655852e-06,0.0006632190197706223,1.7171138097182848e-05
Test_133,2.2036201698938385e-05,0.7787021398544312,0.00010318290878785774,0.22117258608341217
Test_134,0.9683734774589539,0.0014364911476150155,0.006489606574177742,0.02370036579668522
Test_135,0.0004446884267963469,0.039172738790512085,0.9600467085838318,0.0003358166723046452
Test_136,2.3156271566904252e-08,2.345833127037622e-05,1.9865582601141796e-07,0.9999762773513794
Test_137,0.0012122209882363677,0.25882861018180847,0.73692387342453,0.003035309026017785
Test_138,1.39119208597549e-07,0.00015116414579097182,0.9998480081558228,6.826613230259682e-07
Test_139,0.9999053478240967,4.5832880459784064e-06,4.511832958087325e-05,4.497334157349542e-05
Test_140,0.04462786018848419,0.02556558884680271,0.9293393492698669,0.00046713961637578905
Test_141,3.913882392225787e-05,3.089443634962663e-05,0.0002980196732096374,0.9996318817138672
Test_142,3.850676876027137e-06,0.0005378713831305504,1.1045395922337775e-06,0.9994571805000305
Test_143,0.19653183221817017,0.14435254037380219,0.0009040810400620103,0.6582114696502686
Test_144,0.9992187023162842,1.2981403415324166e-05,0.0007402159390039742,2.8167889468022622e-05
Test_145,0.0825459286570549,0.10400673002004623,0.00013444357318803668,0.813312828540802
Test_146,6.062361535441596e-06,5.702754788217135e-05,0.9999326467514038,4.3478230509208515e-06
Test_147,3.713932414939336e-07,0.0011598891578614712,0.9988391995429993,5.423875109045184e-07
Test_148,0.9801331758499146,0.003134613623842597,0.001200502272695303,0.015531661920249462
Test_149,0.007492210250347853,0.010007568635046482,0.9819252490997314,0.0005750280688516796
Test_150,1.7069110072043259e-06,0.005459972191601992,5.650122602673946e-06,0.9945327043533325
Test_151,1.08268623080221e-05,0.0007495963363908231,0.9992221593856812,1.7439584553358145e-05
Test_152,0.0003282660327386111,0.0023516914807260036,0.9973174929618835,2.523307784940698e-06
Test_153,0.00013355615374166518,0.0008288354147225618,0.0002761211071629077,0.9987615346908569
Test_154,0.0004912472795695066,0.0034481745678931475,0.996052622795105,7.92865739640547e-06
Test_155,3.005922053489485e-07,0.00048747705295681953,0.9995119571685791,2.859433152480051e-07
Test_156,0.0005865853745490313,0.005091676022857428,3.276590723544359e-05,0.9942889213562012
Test_157,0.5795812606811523,0.019015537574887276,0.39797189831733704,0.0034312731586396694
Test_158,5.109555331728188e-06,0.00019323255401104689,3.1939260225044563e-05,0.9997697472572327
Test_159,0.00028522408683784306,0.00011774900485761464,0.9995860457420349,1.0990135706379078e-05
Test_160,0.996349573135376,0.0003453339741099626,0.0031039288733154535,0.0002012594777625054
Test_161,0.00020207937632221729,0.05092017352581024,0.0012185063678771257,0.9476593136787415
Test_162,6.47503838990815e-06,7.890208507888019e-06,0.9999842643737793,1.2608967381311231e-06
Test_163,6.378308626153739e-06,0.004550768993794918,0.995441198348999,1.622159970793291e-06
Test_164,0.2393123209476471,0.7024111151695251,0.013003374449908733,0.045273199677467346
Test_165,6.772081633243943e-07,0.00047449549310840666,7.575545737381617e-07,0.9995241165161133
Test_166,9.074444278667215e-06,1.2153549505455885e-05,0.9999769926071167,1.7962131551030325e-06
Test_167,8.566321048419923e-05,0.00022052216809242964,0.999692440032959,1.3811364851790131e-06
Test_168,0.0005004479899071157,0.7264367938041687,0.27286431193351746,0.0001984224800253287
Test_169,0.03291923180222511,0.0017782296054065228,0.9604735374450684,0.00482894666492939
Test_170,0.4667849838733673,0.029232466593384743,0.003035780042409897,0.5009467601776123
Test_171,0.003805207321420312,0.0020525362342596054,0.9930605888366699,0.0010816894937306643
Test_172,0.00060071557527408,0.08150996267795563,0.9178650975227356,2.4205904992413707e-05
Test_173,6.773272787086171e-08,6.437619595089927e-05,0.9999349117279053,5.43363285032683e-07
Test_174,0.04189838841557503,0.0027725419495254755,2.5909832402248867e-05,0.9553031921386719
Test_175,0.9997841715812683,4.018298932351172e-05,0.00010160242527490482,7.41847834433429e-05
Test_176,0.0005654430715367198,0.0032715019769966602,0.9958919286727905,0.00027119621518068016
Test_177,0.011888322420418262,0.00014939607353881001,0.009576990269124508,0.9783852696418762
Test_178,0.00014926395670045167,4.1077000787481666e-05,3.264258339186199e-05,0.9997770190238953
Test_179,0.005990432575345039,0.012912319973111153,0.9803157448768616,0.0007814092678017914
Test_180,6.871182995382696e-05,0.018177343532443047,0.9816849827766418,6.891178782097995e-05
Test_181,0.00010388960799900815,0.003978278953582048,4.497131521929987e-05,0.9958729147911072
Test_182,0.003510216483846307,0.03221431374549866,0.9635556936264038,0.0007197634549811482
Test_183,0.9935021996498108,0.0015397011302411556,0.004192822612822056,0.0007653317879885435
Test_184,0.3001071512699127,0.004269683267921209,0.007982682436704636,0.6876404881477356
Test_185,1.7655346074008094e-09,1.5777100998093374e-05,5.274087278017703e-10,0.9999842643737793
Test_186,0.07936315983533859,0.2691759169101715,0.00020097153901588172,0.6512599587440491
Test_187,3.3147234717034735e-06,0.0002220378228230402,0.999771773815155,2.864332145691151e-06
Test_188,1.4518523130391259e-05,9.247260459233075e-05,0.9998912811279297,1.628426957722695e-06
Test_189,0.9992569088935852,5.675746433553286e-05,0.00018090165394823998,0.0005054696230217814
Test_190,0.0031305572483688593,0.15016844868659973,0.8458997011184692,0.0008012510370463133
Test_191,0.0003183602530043572,0.001312715350650251,0.9983174800872803,5.1469949539750814e-05
Test_192,0.13058724999427795,0.0074041979387402534,0.861294686794281,0.0007139385561458766
Test_193,3.1892539027467137e-06,0.0003375833621248603,0.9996567964553833,2.4202204258472193e-06
Test_194,0.00011202879977645352,0.2312496453523636,0.7686172723770142,2.1097763237776235e-05
Test_195,0.9497503042221069,0.04079455882310867,0.006608564872294664,0.002846519695594907
Test_196,0.008211547508835793,0.8719350695610046,0.00017863052198663354,0.1196746900677681
Test_197,1.9537251816359458e-08,6.4390420448035e-05,0.9999326467514038,3.0143528420012444e-06
Test_198,0.011158810928463936,0.02288426086306572,0.0001373329432681203,0.9658195972442627
Test_199,0.04606211557984352,0.04006464406847954,0.9105525016784668,0.0033207146916538477
Test_200,0.0002635754062794149,0.0002907703456003219,0.9994440674781799,1.5061217482070788e-06
Test_201,5.926702942815609e-05,0.00432958360761404,0.0001829394168453291,0.995428204536438
Test_202,4.710246139438823e-05,0.02841148152947426,0.9592715501785278,0.012269831262528896
Test_203,0.00010102759551955387,0.04790158569812775,0.9519109725952148,8.640128362458199e-05
Test_204,0.0006938352598808706,0.06517637521028519,0.0014525301521643996,0.9326772093772888
Test_205,0.16106830537319183,4.1331786633236334e-05,0.010216159746050835,0.8286742568016052
Test_206,6.678645636526426e-09,1.9466038736482005e-07,5.0614716862185105e-09,0.9999997615814209
Test_207,0.0009621556382626295,0.01181838009506464,0.9837827086448669,0.0034367397893220186
Test_208,0.00020974117796868086,0.00015075915143825114,2.6602526759234024e-07,0.9996392726898193
Test_209,0.00020405344548635185,0.12730178236961365,0.8724333643913269,6.079771992517635e-05
Test_210,0.00018206887762062252,0.01669253036379814,0.00030494085513055325,0.9828205108642578
Test_211,0.0025047739036381245,0.9504172801971436,0.019169336184859276,0.02790861390531063
Test_212,3.717472282005474e-05,2.059025973721873e-05,0.9999418258666992,3.4501638879191887e-07
Test_213,0.006192611996084452,0.7504485845565796,0.24190212786197662,0.0014566975878551602
Test_214,8.810603321762756e-05,0.0006390039343386889,0.9992706179618835,2.287219786012429e-06
Test_215,0.08639881759881973,0.7368470430374146,0.00017076093354262412,0.176583394408226
Test_216,0.9997720122337341,0.00016155015327967703,3.486338391667232e-05,3.158632171107456e-05
Test_217,8.815635737846605e-06,0.003182451706379652,3.0952226097724633e-06,0.9968056678771973
Test_218,0.9987779259681702,0.001004719058983028,0.00012506601342465729,9.223232336807996e-05
Test_219,5.6901710195234045e-05,2.187150857935194e-05,0.9999122619628906,8.925600923248567e-06
Test_220,2.2771558860767982e-07,4.027935938211158e-05,1.9409801552683348e-06,0.9999575614929199
Test_221,0.1816064417362213,0.19082961976528168,0.0011060764081776142,0.6264578104019165
Test_222,0.00037856714334338903,0.0007239050464704633,0.9988752007484436,2.2277290554484352e-05
Test_223,2.7812788175651804e-05,9.761311957845464e-05,0.9998716115951538,2.942015953522059e-06
Test_224,0.40316474437713623,0.1078476533293724,0.47938671708106995,0.009600909426808357
Test_225,0.999354898929596,9.596504969522357e-05,0.0005100341513752937,3.9060050767147914e-05
Test_226,6.637897968175821e-06,0.0008882370893843472,0.9990991353988647,5.968558525637491e-06
Test_227,2.5224325739259257e-08,6.054395271348767e-06,2.755279027155666e-08,0.9999939203262329
Test_228,2.0419020074768923e-05,5.2733641496161e-05,0.9999237060546875,3.14651742883143e-06
Test_229,1.1534985787875485e-05,0.00019796277047134936,0.9997290968894958,6.139365723356605e-05
Test_230,0.007977216504514217,0.019345080479979515,0.0009552914998494089,0.9717224836349487
Test_231,2.310618947376497e-05,0.00025205587735399604,4.9524819587531965e-06,0.9997199177742004
Test_232,0.9981237053871155,1.6130650692502968e-05,0.0018192287534475327,4.09240965382196e-05
Test_233,0.9993046522140503,1.2734681149595417e-05,0.0006499737501144409,3.2597548852209e-05
Test_234,0.0013539451174438,0.34657007455825806,0.013473550789058208,0.6386024951934814
Test_235,2.125285547549538e-08,0.00018083673785440624,2.451007503623259e-07,0.9998189806938171
Test_236,6.38207930023782e-05,0.016485966742038727,0.9834359288215637,1.4354030099639203e-05
Test_237,9.865378160611726e-06,0.5571991801261902,0.002773516345769167,0.44001737236976624
Test_238,2.553045669628773e-05,0.0725989043712616,0.9273671507835388,8.455582246824633e-06
Test_239,2.758755215381825e-07,0.0003828558255918324,0.9996168613433838,5.6962985439668046e-08
Test_240,3.35125946548942e-06,0.00889560952782631,0.9910983443260193,2.7430078262113966e-06
Test_241,0.00014277492300607264,0.046289216727018356,0.9511695504188538,0.0023984177969396114
Test_242,0.00022583079407922924,0.07174864411354065,5.968654022581177e-06,0.9280195236206055
Test_243,0.9968301653862,6.440390279749408e-05,0.002920966362580657,0.00018439511768519878
Test_244,0.011313430033624172,0.36800965666770935,0.09399399906396866,0.5266829133033752
Test_245,0.0007845258223824203,0.6408501863479614,0.35828134417533875,8.399252692470327e-05
Test_246,3.680322606669506e-07,1.0433339411974885e-05,7.012813796336559e-08,0.9999891519546509
Test_247,1.1336157967889449e-06,0.003096864325925708,4.6594650484621525e-06,0.9968973398208618
Test_248,0.0003903050674125552,0.08826244622468948,2.1575556274910923e-06,0.9113450646400452
Test_249,0.7105773091316223,0.006086119916290045,0.1309649646282196,0.1523715853691101
Test_250,0.9987366795539856,0.00041373271960765123,0.0008147945627570152,3.476695201243274e-05
Test_251,0.9899489879608154,0.002818611217662692,0.0015231819124892354,0.005709271878004074
Test_252,0.025537701323628426,0.007694968022406101,0.9661253094673157,0.0006421070429496467
Test_253,8.296692976728082e-05,0.138556107878685,5.155359758646227e-06,0.8613557815551758
Test_254,4.770702162204543e-07,0.0002122299774782732,1.6752256470908833e-08,0.9997872710227966
Test_255,0.0010778852738440037,0.0005597191047854722,1.5887235349509865e-05,0.9983465671539307
Test_256,1.8405093214823864e-05,0.0011919644894078374,1.0195216418651398e-05,0.9987794756889343
Test_257,5.7553192164050415e-05,0.01212557777762413,0.9877873063087463,2.9527544029406272e-05
Test_258,0.0008023647242225707,0.05182163789868355,0.9472700953483582,0.00010589270095806569
Test_259,0.6443815231323242,0.06571818143129349,0.03885549679398537,0.25104475021362305
Test_260,0.0005361319635994732,0.0009626412065699697,0.004528737626969814,0.9939724802970886
Test_261,0.0034329041372984648,0.021557334810495377,0.9705523252487183,0.00445740157738328
Test_262,0.00019149914442095906,0.048137396574020386,0.0009598875185474753,0.950711190700531
Test_263,0.9744560718536377,0.007903673686087132,0.0005395287880674005,0.017100661993026733
Test_264,0.9867656230926514,5.827827408211306e-05,0.013104523532092571,7.163613918237388e-05
Test_265,0.002931539434939623,0.005342559888958931,0.9916041493415833,0.00012172512651886791
Test_266,7.213619568346985e-08,1.8253713278681971e-06,1.7054986756193102e-07,0.9999979734420776
Test_267,0.999889612197876,1.3403050616034307e-06,8.068914758041501e-05,2.8419877708074637e-05
Test_268,2.6801587864611065e-06,0.07445091009140015,0.925373911857605,0.00017248914809897542
Test_269,0.9865577816963196,0.0002745264209806919,0.0006317163933999836,0.012536078691482544
Test_270,0.009952436201274395,0.025088416412472725,0.00021951223607175052,0.9647396206855774
Test_271,0.04327046126127243,0.0035343021154403687,0.08183278143405914,0.8713624477386475
Test_272,0.00022816381533630192,0.06317716091871262,0.936538815498352,5.583449819823727e-05
Test_273,0.9977800250053406,0.0010609133169054985,0.0006061305175535381,0.000553006655536592
Test_274,6.512967229355127e-05,3.7519501347560436e-05,0.9998829364776611,1.4411135452974122e-05
Test_275,0.0017990171909332275,0.01944570802152157,0.9786708950996399,8.430524758296087e-05
Test_276,7.054780780890724e-06,0.0036626486107707024,2.0023757315357216e-05,0.996310293674469
Test_277,0.01892424002289772,0.9287154078483582,0.0028631268069148064,0.04949726164340973
Test_278,0.00042317327461205423,0.0033685702364891768,0.00013915835006628186,0.996069073677063
Test_279,3.3007563615683466e-07,2.726673983488581e-06,0.9999957084655762,1.249257934432535e-06
Test_280,7.0236601459328085e-06,4.143013575230725e-05,1.9845540464302758e-06,0.99994957447052
Test_281,1.5352776827626258e-08,0.00035793124698102474,3.0722379307235315e-08,0.999642014503479
Test_282,6.932339601917192e-05,0.9961524605751038,9.448981290915981e-05,0.0036836012732237577
Test_283,1.4787929103476927e-05,0.09133531153202057,0.908637523651123,1.2369569958536886e-05
Test_284,8.544087177142501e-05,0.005267935339361429,0.9946388602256775,7.814498530933633e-06
Test_285,2.9734746931353584e-05,7.850523252272978e-05,2.6993445771950064e-06,0.9998890161514282
Test_286,0.00011816691403510049,2.586453092590091e-06,6.828672485426068e-05,0.9998109936714172
Test_287,0.004578325431793928,0.013939262367784977,0.8583792448043823,0.12310322374105453
Test_288,0.00011084673315053806,0.018678434193134308,0.0002170199149986729,0.9809937477111816
Test_289,6.805597513448447e-05,0.00013219633547123522,2.9981249099364504e-05,0.9997697472572327
Test_290,0.00010115331679116935,0.006864055525511503,0.9930248260498047,9.916311682900414e-06
Test_291,2.5046347218449228e-05,1.900007191579789e-05,0.9999535083770752,2.4034277430473594e-06
Test_292,0.9988043308258057,3.617384209064767e-05,0.000843588262796402,0.00031588945421390235
Test_293,1.4628245992298616e-07,2.7708276320481673e-05,0.9999721050262451,5.637179967266093e-08
Test_294,0.00010148375440621749,0.0029324120841920376,0.9969311952590942,3.47655477526132e-05
Test_295,0.0021859798580408096,0.006130234804004431,0.9916155934333801,6.826142634963617e-05
Test_296,0.5623872876167297,0.017682863399386406,0.3545397222042084,0.06539016962051392
Test_297,1.0315261533833109e-05,3.1250870051735546e-06,2.1000310880481265e-05,0.9999655485153198
Test_298,3.7881366665715177e-07,0.0010635380167514086,0.9989030361175537,3.2966847356874496e-05
Test_299,0.0004536581691354513,0.9323837161064148,0.0051207770593464375,0.062041766941547394
Test_300,0.8989288210868835,0.004795669578015804,0.09153412282466888,0.00474140327423811
Test_301,0.9996722936630249,4.8044406867120415e-05,0.00020346416567917913,7.632001506863162e-05
Test_302,5.356009751267266e-07,0.00046325003495439887,3.3532480756548466e-06,0.99953293800354
Test_303,0.9989389777183533,0.0005439863307401538,0.00016166111163329333,0.00035530273453332484
Test_304,0.9944189786911011,0.004882588982582092,0.00037221336970105767,0.0003262881946284324
Test_305,0.9984727501869202,0.000246975920163095,0.0001271931832889095,0.00115304219070822
Test_306,5.661657633027062e-05,0.021268274635076523,0.00048418762162327766,0.9781908988952637
Test_307,0.9998257756233215,1.851955494203139e-05,0.00013428078091237694,2.1485764591488987e-05
Test_308,0.06477709114551544,0.055426083505153656,0.003830311819911003,0.875966489315033
Test_309,0.0006814703810960054,0.00429952098056674,0.9949378967285156,8.111157512757927e-05
Test_310,6.261617272684816e-06,0.1103878989815712,0.8895536065101624,5.213798795011826e-05
Test_311,0.0005500851548276842,0.981673002243042,0.016326231881976128,0.0014506351435557008
Test_312,0.004747696686536074,0.0004927373374812305,0.003327108221128583,0.9914324283599854
